network_rank;Network;Region ID;Region name;Lobe;Cortex
1;36;36;Area_5m_L;Par;Paracentral_Lobular_and_Mid_Cingulate
1;36;188;Primary_Motor_Cortex_R;Fr;Somatosensory_and_Motor
2;55;8;Primary_Motor_Cortex_L;Fr;Somatosensory_and_Motor
2;55;12;Area_55b_L;Fr;Premotor
2;55;39;Area_5L_L;Par;Paracentral_Lobular_and_Mid_Cingulate
2;55;42;Lateral_Area_7A_L;Par;Superior_Parietal
2;55;55;Area_6mp_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
2;55;56;Ventral_Area_6_L;Fr;Premotor
2;55;67;Area_8Av_L;Fr;Dorsolateral_Prefrontal
2;55;78;Rostral_Area_6_L;Fr;Premotor
2;55;85;Area_anterior_9-46v_L;Fr;Dorsolateral_Prefrontal
2;55;96;Area_6_anterior_L;Fr;Premotor
2;55;99;Area_43_L;Fr;Posterior_Opercular
2;55;151;Area_PGs_L;Par;Inferior_Parietal
2;55;188;Primary_Motor_Cortex_R;Fr;Somatosensory_and_Motor
2;55;190;Frontal_Eye_Fields_R;Fr;Premotor
2;55;192;Area_55b_R;Fr;Premotor
2;55;194;RetroSplenial_Complex_R;Par;Posterior_Cingulate
2;55;206;Superior_Frontal_Language_Area_R;Fr;Dorsolateral_Prefrontal
2;55;223;Supplementary_and_Cingulate_Eye_Field_R;Fr;Paracentral_Lobular_and_Mid_Cingulate
2;55;234;Dorsal_area_6_R;Fr;Premotor
2;55;235;Area_6mp_R;Fr;Paracentral_Lobular_and_Mid_Cingulate
3;189;9;Primary_Sensory_Cortex_L;Par;Somatosensory_and_Motor
3;189;37;Area_5m_ventral_L;Par;Paracentral_Lobular_and_Mid_Cingulate
3;189;39;Area_5L_L;Par;Paracentral_Lobular_and_Mid_Cingulate
3;189;188;Primary_Motor_Cortex_R;Fr;Somatosensory_and_Motor
3;189;189;Primary_Sensory_Cortex_R;Fr;Somatosensory_and_Motor
3;189;222;Lateral_Area_7A_R;Par;Superior_Parietal
3;189;231;Area_1_R;Par;Somatosensory_and_Motor
3;189;234;Dorsal_area_6_R;Fr;Premotor
3;189;247;Area_8Av_R;Fr;Dorsolateral_Prefrontal
3;189;415;Putamen_R;;
3;189;418;Globus palidus externalis_R;;
4;231;188;Primary_Motor_Cortex_R;Fr;Somatosensory_and_Motor
4;231;189;Primary_Sensory_Cortex_R;Fr;Somatosensory_and_Motor
4;231;190;Frontal_Eye_Fields_R;Fr;Premotor
4;231;192;Area_55b_R;Fr;Premotor
4;231;206;Superior_Frontal_Language_Area_R;Fr;Dorsolateral_Prefrontal
4;231;222;Lateral_Area_7A_R;Par;Superior_Parietal
4;231;227;Area_7PC_R;Par;Superior_Parietal
4;231;229;Ventral_IntraParietal_Complex_R;Par;Superior_Parietal
4;231;230;Medial_IntraParietal_Area_R;Par;Superior_Parietal
4;231;231;Area_1_R;Par;Somatosensory_and_Motor
4;231;232;Area_2_R;Par;Somatosensory_and_Motor
4;231;234;Dorsal_area_6_R;Fr;Premotor
4;231;236;Ventral_Area_6_R;Fr;Premotor
4;231;247;Area_8Av_R;Fr;Dorsolateral_Prefrontal
4;231;254;Area_44_R;Fr;Inferior_Frontal
4;231;261;Area_IFSp_R;Fr;Inferior_Frontal
4;231;263;Area_posterior_9-46v_R;Fr;Dorsolateral_Prefrontal
4;231;265;Area_anterior_9-46v_R;Fr;Dorsolateral_Prefrontal
4;231;277;Inferior_6-8_Transitional_Area_R;Fr;Dorsolateral_Prefrontal
4;231;288;Frontal_Opercular_Area_4_R;Fr;Insular_and_Frontal_Opercular
4;231;325;Area_IntraParietal_1_R;Par;Inferior_Parietal
4;231;329;Area_PFm_Complex_R;Par;Inferior_Parietal
4;231;331;Area_PGs_R;Par;Inferior_Parietal
4;231;349;Area_Frontal_Opercular_5_R;Ins;Insular_and_Frontal_Opercular
5;234;8;Primary_Motor_Cortex_L;Fr;Somatosensory_and_Motor
5;234;26;Superior_Frontal_Language_Area_L;Fr;Dorsolateral_Prefrontal
5;234;55;Area_6mp_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
5;234;189;Primary_Sensory_Cortex_R;Fr;Somatosensory_and_Motor
5;234;206;Superior_Frontal_Language_Area_R;Fr;Dorsolateral_Prefrontal
5;234;222;Lateral_Area_7A_R;Par;Superior_Parietal
5;234;224;Area_6m_anterior_R;Fr;Paracentral_Lobular_and_Mid_Cingulate
5;234;231;Area_1_R;Par;Somatosensory_and_Motor
5;234;234;Dorsal_area_6_R;Fr;Premotor
5;234;250;Area_8B_Lateral_R;Fr;Dorsolateral_Prefrontal
5;234;254;Area_44_R;Fr;Inferior_Frontal
5;234;257;Area_anterior_47r_R;Fr;Inferior_Frontal
5;234;258;Rostral_Area_6_R;Fr;Premotor
5;234;261;Area_IFSp_R;Fr;Inferior_Frontal
5;234;263;Area_posterior_9-46v_R;Fr;Dorsolateral_Prefrontal
5;234;265;Area_anterior_9-46v_R;Fr;Dorsolateral_Prefrontal
5;234;276;Area_6_anterior_R;Fr;Premotor
5;234;277;Inferior_6-8_Transitional_Area_R;Fr;Dorsolateral_Prefrontal
5;234;349;Area_Frontal_Opercular_5_R;Ins;Insular_and_Frontal_Opercular
6;8;8;Primary_Motor_Cortex_L;Fr;Somatosensory_and_Motor
6;8;9;Primary_Sensory_Cortex_L;Par;Somatosensory_and_Motor
6;8;10;Frontal_Eye_Fields_L;Fr;Premotor
6;8;43;Supplementary_and_Cingulate_Eye_Field_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
6;8;51;Area_1_L;Par;Somatosensory_and_Motor
6;8;53;Area_3a_L;Fr;Somatosensory_and_Motor
6;8;54;Dorsal_area_6_L;Fr;Premotor
6;8;55;Area_6mp_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
6;8;67;Area_8Av_L;Fr;Dorsolateral_Prefrontal
6;8;133;Area_TE1_posterior_L;Temp;Lateral_Temporal
6;8;137;Area_PHT_L;Temp;Lateral_Temporal
6;8;148;Area_PF_Complex_L;Par;Inferior_Parietal
6;8;149;Area_PFm_Complex_L;Par;Inferior_Parietal
6;8;188;Primary_Motor_Cortex_R;Fr;Somatosensory_and_Motor
6;8;194;RetroSplenial_Complex_R;Par;Posterior_Cingulate
6;8;209;Medial_Area_7P_R;Par;Superior_Parietal
6;8;213;Area_ventral_23_a+b_R;Par;Posterior_Cingulate
6;8;216;Area_5m_R;Par;Paracentral_Lobular_and_Mid_Cingulate
6;8;225;Medial_Area_7A_R;Par;Superior_Parietal
6;8;233;Area_3a_R;Fr;Somatosensory_and_Motor
6;8;234;Dorsal_area_6_R;Fr;Premotor
6;8;235;Area_6mp_R;Fr;Paracentral_Lobular_and_Mid_Cingulate
6;8;377;Thalamus: Pulvinar medial_L;;
6;8;382;Putamen_L;;
7;281;281;Area_OP1-SII_R;Par;Posterior_Opercular
7;281;383;Caudate_L;;
7;281;401;Thalamus: Limitans Suprageniculate_R;;
7;281;404;Thalamus: Medial Geniculate_R;;
7;281;407;Thalamus: Pulvinar anterior_R;;
7;281;409;Thalamus: Pulvinar lateral_R;;
7;281;410;Thalamus: Pulvinar medial_R;;
7;281;414;Thalamus: Ventral posterolateral_R;;
7;281;415;Putamen_R;;
7;281;416;Caudate_R;;
8;282;282;Area_OP2-3-VS_R;Par;Posterior_Opercular
8;282;377;Thalamus: Pulvinar medial_L;;
8;282;383;Caudate_L;;
8;282;404;Thalamus: Medial Geniculate_R;;
8;282;408;Thalamus;;
8;282;409;Thalamus: Pulvinar lateral_R;;
8;282;410;Thalamus: Pulvinar medial_R;;
9;220;220;Dorsal_Area_24d_R;Fr;Paracentral_Lobular_and_Mid_Cingulate
9;220;221;Ventral_Area_24d_R;Fr;Paracentral_Lobular_and_Mid_Cingulate
9;220;406;Thalamus: Parafascicular_R;;
9;220;413;Thalamus: Ventral Lateral Posterior_R;;
9;220;422;Substantia nigra pars reticulata_R;;
10;117;47;Area_7PC_L;Par;Superior_Parietal
10;117;117;Anterior_IntraParietal_Area_L;Par;Superior_Parietal
11;163;5;Third_Visual_Area_L;Occ;Early_Visual
11;163;153;VentroMedial_Visual_Area_1_L;Occ;Ventral_Stream_Visual
11;163;154;VentroMedial_Visual_Area_3_L;Occ;Ventral_Stream_Visual
11;163;163;Ventral_Visual_Complex_L;Temp;Ventral_Stream_Visual
12;6;4;Second_Visual_Area_L;Occ;Early_Visual
12;6;5;Third_Visual_Area_L;Occ;Early_Visual
12;6;6;Fourth_Visual_Area_L;Occ;Early_Visual
12;6;13;Area_V3A_L;Occ;Dorsal_Stream_Visual
12;6;123;Area_STGa_L;Temp;Auditory_Association
12;6;377;Thalamus: Pulvinar medial_L;;
12;6;392;Septal nuclei_L;;
13;232;222;Lateral_Area_7A_R;Par;Superior_Parietal
13;232;227;Area_7PC_R;Par;Superior_Parietal
13;232;231;Area_1_R;Par;Somatosensory_and_Motor
13;232;232;Area_2_R;Par;Somatosensory_and_Motor
14;382;1;Primary_Visual_Cortex_L;Occ;Primary_Visual
14;382;8;Primary_Motor_Cortex_L;Fr;Somatosensory_and_Motor
14;382;24;Primary_Auditory_Cortex_L;Temp;Early_Auditory
14;382;27;PreCuneus_Visual_Area_L;Par;Posterior_Cingulate
14;382;30;Area_7m_L;Par;Posterior_Cingulate
14;382;31;Parieto-Occipital_Sulcus_Area_1_L;Par;Posterior_Cingulate
14;382;35;Area_31p_ventral_L;Par;Posterior_Cingulate
14;382;39;Area_5L_L;Par;Paracentral_Lobular_and_Mid_Cingulate
14;382;40;Dorsal_Area_24d_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
14;382;43;Supplementary_and_Cingulate_Eye_Field_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
14;382;73;Area_8C_L;Fr;Dorsolateral_Prefrontal
14;382;84;Area_46_L;Fr;Dorsolateral_Prefrontal
14;382;88;Area_10v_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
14;382;90;Polar_10p_L;Fr;Orbital_and_Polar_Frontal
14;382;91;Area_11l_L;Fr;Orbital_and_Polar_Frontal
14;382;92;Area_13l_L;Fr;Orbital_and_Polar_Frontal
14;382;101;Area_OP1-SII_L;Par;Posterior_Opercular
14;382;102;Area_OP2-3-VS_L;Par;Posterior_Opercular
14;382;104;RetroInsular_Cortex_L;Par;Early_Auditory
14;382;105;Area_PFcm_L;Par;Early_Auditory
14;382;119;PreSubiculum_L;Temp;Medial_Temporal
14;382;120;Hippocampus_L;Temp;Medial_Temporal
14;382;150;Area_PGi_L;Par;Inferior_Parietal
14;382;151;Area_PGs_L;Par;Inferior_Parietal
14;382;152;Area_V6A_L;Occ;Dorsal_Stream_Visual
14;382;154;VentroMedial_Visual_Area_3_L;Occ;Ventral_Stream_Visual
14;382;158;Area_V3CD_L;Occ;MT+_Complex_and_Neighboring_Visual_Areas
14;382;160;VentroMedial_Visual_Area_2_L;Occ;Ventral_Stream_Visual
14;382;161;Area_31pd_L;Par;Posterior_Cingulate
14;382;162;Area_31a_L;Par;Posterior_Cingulate
14;382;167;Area_Posterior_Insular_1_L;Ins;Insular_and_Frontal_Opercular
14;382;169;Area_Frontal_Opercular_5_L;Fr;Insular_and_Frontal_Opercular
14;382;170;Area_posterior_10p_L;Fr;Orbital_and_Polar_Frontal
14;382;171;Area_posterior_47r_L;Fr;Inferior_Frontal
14;382;174;Lateral_Belt_Complex_L;Temp;Early_Auditory
14;382;175;Auditory_4_Complex_L;Temp;Auditory_Association
14;382;176;Area_STSv_anterior_L;Temp;Auditory_Association
14;382;180;Area_posterior_24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
14;382;338;Area_V3CD_R;Occ;MT+_Complex_and_Neighboring_Visual_Areas
14;382;354;Lateral_Belt_Complex_R;Temp;Early_Auditory
14;382;382;Putamen_L;;
14;382;385;Globus palidus externalis_L;;
15;363;363;Thalamus: Central lateral _L;;
16;19;16;Seventh_Visual_Area_L;Occ;Dorsal_Stream_Visual
16;19;18;Fusiform_Face_Complex_L;Temp;Ventral_Stream_Visual
16;19;19;Area_V3B_L;Occ;Dorsal_Stream_Visual
16;19;20;Area_Lateral_Occipital_1_L;Occ;MT+_Complex_and_Neighboring_Visual_Areas
16;19;77;Area_anterior_47r_L;Fr;Inferior_Frontal
16;19;91;Area_11l_L;Fr;Orbital_and_Polar_Frontal
16;19;123;Area_STGa_L;Temp;Auditory_Association
16;19;135;Area_TF_L;Temp;Medial_Temporal
16;19;138;Area_PH_L;Temp;MT+_Complex_and_Neighboring_Visual_Areas
17;22;13;Area_V3A_L;Occ;Dorsal_Stream_Visual
17;22;22;Posterior_InferoTemporal_complex_L;Occ;Ventral_Stream_Visual
18;322;1;Primary_Visual_Cortex_L;Occ;Primary_Visual
18;322;3;Sixth_Visual_Area_L;Occ;Dorsal_Stream_Visual
18;322;5;Third_Visual_Area_L;Occ;Early_Visual
18;322;13;Area_V3A_L;Occ;Dorsal_Stream_Visual
18;322;15;Parieto-Occipital_Sulcus_Area_2_L;Occ;Posterior_Cingulate
18;322;121;ProStriate_Area_L;Par;Posterior_Cingulate
18;322;142;Dorsal_Transitional_Visual_Area_L;Occ;Posterior_Cingulate
18;322;183;Sixth_Visual_Area_R;Occ;Dorsal_Stream_Visual
18;322;199;Area_V3B_R;Occ;Dorsal_Stream_Visual
18;322;211;Parieto-Occipital_Sulcus_Area_1_R;Par;Posterior_Cingulate
18;322;298;Entorhinal_Cortex_R;Temp;Medial_Temporal
18;322;299;PreSubiculum_R;Temp;Medial_Temporal
18;322;300;Hippocampus_R;Temp;Medial_Temporal
18;322;303;Area_STGa_R;Temp;Auditory_Association
18;322;322;Dorsal_Transitional_Visual_Area_R;Par;Posterior_Cingulate
18;322;323;Area_PGp_R;Par;Inferior_Parietal
18;322;326;Area_IntraParietal_0_R;Par;Inferior_Parietal
19;270;72;Area_10d_L;Fr;Orbital_and_Polar_Frontal
19;270;88;Area_10v_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
19;270;90;Polar_10p_L;Fr;Orbital_and_Polar_Frontal
19;270;91;Area_11l_L;Fr;Orbital_and_Polar_Frontal
19;270;270;Polar_10p_R;Fr;Orbital_and_Polar_Frontal
19;270;302;Perirhinal_Ectorhinal_Cortex_R;Temp;Medial_Temporal
19;270;311;Area_TG_dorsal_R;Temp;Lateral_Temporal
20;144;144;Area_IntraParietal_2_L;Par;Inferior_Parietal
20;144;149;Area_PFm_Complex_L;Par;Inferior_Parietal
21;188;8;Primary_Motor_Cortex_L;Fr;Somatosensory_and_Motor
21;188;9;Primary_Sensory_Cortex_L;Par;Somatosensory_and_Motor
21;188;36;Area_5m_L;Par;Paracentral_Lobular_and_Mid_Cingulate
21;188;37;Area_5m_ventral_L;Par;Paracentral_Lobular_and_Mid_Cingulate
21;188;38;Area_23c_L;Par;Paracentral_Lobular_and_Mid_Cingulate
21;188;53;Area_3a_L;Fr;Somatosensory_and_Motor
21;188;54;Dorsal_area_6_L;Fr;Premotor
21;188;55;Area_6mp_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
21;188;188;Primary_Motor_Cortex_R;Fr;Somatosensory_and_Motor
21;188;189;Primary_Sensory_Cortex_R;Fr;Somatosensory_and_Motor
21;188;206;Superior_Frontal_Language_Area_R;Fr;Dorsolateral_Prefrontal
21;188;221;Ventral_Area_24d_R;Fr;Paracentral_Lobular_and_Mid_Cingulate
21;188;222;Lateral_Area_7A_R;Par;Superior_Parietal
21;188;231;Area_1_R;Par;Somatosensory_and_Motor
21;188;233;Area_3a_R;Fr;Somatosensory_and_Motor
21;188;235;Area_6mp_R;Fr;Paracentral_Lobular_and_Mid_Cingulate
21;188;329;Area_PFm_Complex_R;Par;Inferior_Parietal
21;188;415;Putamen_R;;
21;188;418;Globus palidus externalis_R;;
21;188;426;Nucleus basalis_R;;
22;168;106;Posterior_Insular_Area_2_L;Ins;Insular_and_Frontal_Opercular
22;168;168;Insular_Granular_Complex_L;Ins;Insular_and_Frontal_Opercular
23;148;8;Primary_Motor_Cortex_L;Fr;Somatosensory_and_Motor
23;148;47;Area_7PC_L;Par;Superior_Parietal
23;148;99;Area_43_L;Fr;Posterior_Opercular
23;148;100;Area_OP4-PV_L;Par;Posterior_Opercular
23;148;134;Area_TE2_anterior_L;Temp;Lateral_Temporal
23;148;148;Area_PF_Complex_L;Par;Inferior_Parietal
24;369;180;Area_posterior_24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
24;369;369;Thalamus: Mediodorsolateral parvocellular_L;;
24;369;378;Thalamus: Ventral Anterior_L;;
24;369;379;Thalamus: Ventral Lateral Anterior_L;;
25;39;39;Area_5L_L;Par;Paracentral_Lobular_and_Mid_Cingulate
25;39;55;Area_6mp_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
25;39;75;Area_45_L;Fr;Inferior_Frontal
25;39;106;Posterior_Insular_Area_2_L;Ins;Insular_and_Frontal_Opercular
25;39;108;Frontal_Opercular_Area_4_L;Fr;Insular_and_Frontal_Opercular
25;39;110;Pirform_Cortex_L;Temp;Insular_and_Frontal_Opercular
25;39;134;Area_TE2_anterior_L;Temp;Lateral_Temporal
25;39;151;Area_PGs_L;Par;Inferior_Parietal
25;39;169;Area_Frontal_Opercular_5_L;Fr;Insular_and_Frontal_Opercular
25;39;189;Primary_Sensory_Cortex_R;Fr;Somatosensory_and_Motor
25;39;210;Area_7m_R;Par;Posterior_Cingulate
25;39;217;Area_5m_ventral_R;Par;Paracentral_Lobular_and_Mid_Cingulate
25;39;219;Area_5L_R;Par;Paracentral_Lobular_and_Mid_Cingulate
25;39;222;Lateral_Area_7A_R;Par;Superior_Parietal
25;39;225;Medial_Area_7A_R;Par;Superior_Parietal
25;39;364;Thalamus: Centralmedian_L;;
25;39;370;Thalamus: Mediodorsomedial magnocellular_L;;
25;39;373;Thalamus: Parafascicular_L;;
25;39;377;Thalamus: Pulvinar medial_L;;
25;39;380;Thalamus: Ventral Lateral Posterior_L;;
25;39;382;Putamen_L;;
25;39;385;Globus palidus externalis_L;;
25;39;389;Substantia nigra pars reticulata_L;;
26;182;182;Medial_Superior_Temporal_Area_R;Occ;MT+_Complex_and_Neighboring_Visual_Areas
27;208;208;Superior_Temporal_Visual_Area_R;Par;Temporo-Parieto_Occipital_Junction
27;208;310;Area_STSv_posterior_R;Temp;Auditory_Association
27;208;313;Area_TE1_posterior_R;Temp;Lateral_Temporal
27;208;315;Area_TF_R;Temp;Medial_Temporal
27;208;317;Area_PHT_R;Temp;Lateral_Temporal
27;208;319;Area_TemporoParietoOccipital_Junction_1_R;Temp;Temporo-Parieto_Occipital_Junction
27;208;410;Thalamus: Pulvinar medial_R;;
27;208;415;Putamen_R;;
28;404;281;Area_OP1-SII_R;Par;Posterior_Opercular
28;404;282;Area_OP2-3-VS_R;Par;Posterior_Opercular
28;404;288;Frontal_Opercular_Area_4_R;Fr;Insular_and_Frontal_Opercular
28;404;290;Pirform_Cortex_R;Temp;Insular_and_Frontal_Opercular
28;404;404;Thalamus: Medial Geniculate_R;;
29;41;37;Area_5m_ventral_L;Par;Paracentral_Lobular_and_Mid_Cingulate
29;41;38;Area_23c_L;Par;Paracentral_Lobular_and_Mid_Cingulate
29;41;41;Ventral_Area_24d_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
30;54;8;Primary_Motor_Cortex_L;Fr;Somatosensory_and_Motor
30;54;9;Primary_Sensory_Cortex_L;Par;Somatosensory_and_Motor
30;54;10;Frontal_Eye_Fields_L;Fr;Premotor
30;54;44;Area_6m_anterior_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
30;54;51;Area_1_L;Par;Somatosensory_and_Motor
30;54;54;Dorsal_area_6_L;Fr;Premotor
30;54;67;Area_8Av_L;Fr;Dorsolateral_Prefrontal
30;54;84;Area_46_L;Fr;Dorsolateral_Prefrontal
30;54;85;Area_anterior_9-46v_L;Fr;Dorsolateral_Prefrontal
30;54;96;Area_6_anterior_L;Fr;Premotor
30;54;97;Inferior_6-8_Transitional_Area_L;Fr;Dorsolateral_Prefrontal
30;54;151;Area_PGs_L;Par;Inferior_Parietal
30;54;188;Primary_Motor_Cortex_R;Fr;Somatosensory_and_Motor
30;54;190;Frontal_Eye_Fields_R;Fr;Premotor
30;54;192;Area_55b_R;Fr;Premotor
30;54;206;Superior_Frontal_Language_Area_R;Fr;Dorsolateral_Prefrontal
30;54;223;Supplementary_and_Cingulate_Eye_Field_R;Fr;Paracentral_Lobular_and_Mid_Cingulate
30;54;235;Area_6mp_R;Fr;Paracentral_Lobular_and_Mid_Cingulate
31;57;14;RetroSplenial_Complex_L;Par;Posterior_Cingulate
31;57;32;Area_23d_L;Par;Posterior_Cingulate
31;57;38;Area_23c_L;Par;Paracentral_Lobular_and_Mid_Cingulate
31;57;57;Area_Posterior_24_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
31;57;59;Anterior_24_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
31;57;180;Area_posterior_24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
32;223;10;Frontal_Eye_Fields_L;Fr;Premotor
32;223;26;Superior_Frontal_Language_Area_L;Fr;Dorsolateral_Prefrontal
32;223;43;Supplementary_and_Cingulate_Eye_Field_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
32;223;54;Dorsal_area_6_L;Fr;Premotor
32;223;55;Area_6mp_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
32;223;206;Superior_Frontal_Language_Area_R;Fr;Dorsolateral_Prefrontal
32;223;223;Supplementary_and_Cingulate_Eye_Field_R;Fr;Paracentral_Lobular_and_Mid_Cingulate
32;223;225;Medial_Area_7A_R;Par;Superior_Parietal
32;223;236;Ventral_Area_6_R;Fr;Premotor
32;223;240;Area_p32_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
32;223;258;Rostral_Area_6_R;Fr;Premotor
32;223;415;Putamen_R;;
32;223;422;Substantia nigra pars reticulata_R;;
33;149;8;Primary_Motor_Cortex_L;Fr;Somatosensory_and_Motor
33;149;9;Primary_Sensory_Cortex_L;Par;Somatosensory_and_Motor
33;149;11;Premotor_Eye_Field_L;Fr;Premotor
33;149;12;Area_55b_L;Fr;Premotor
33;149;42;Lateral_Area_7A_L;Par;Superior_Parietal
33;149;47;Area_7PC_L;Par;Superior_Parietal
33;149;51;Area_1_L;Par;Somatosensory_and_Motor
33;149;52;Area_2_L;Par;Somatosensory_and_Motor
33;149;53;Area_3a_L;Fr;Somatosensory_and_Motor
33;149;56;Ventral_Area_6_L;Fr;Premotor
33;149;67;Area_8Av_L;Fr;Dorsolateral_Prefrontal
33;149;84;Area_46_L;Fr;Dorsolateral_Prefrontal
33;149;99;Area_43_L;Fr;Posterior_Opercular
33;149;116;Area_PFt_L;Par;Inferior_Parietal
33;149;130;Area_STSv_posterior_L;Temp;Auditory_Association
33;149;133;Area_TE1_posterior_L;Temp;Lateral_Temporal
33;149;134;Area_TE2_anterior_L;Temp;Lateral_Temporal
33;149;137;Area_PHT_L;Temp;Lateral_Temporal
33;149;138;Area_PH_L;Temp;MT+_Complex_and_Neighboring_Visual_Areas
33;149;140;Area_TemporoParietoOccipital_Junction_2_L;Par;Temporo-Parieto_Occipital_Junction
33;149;144;Area_IntraParietal_2_L;Par;Inferior_Parietal
33;149;149;Area_PFm_Complex_L;Par;Inferior_Parietal
33;149;157;Area_FST_L;Occ;MT+_Complex_and_Neighboring_Visual_Areas
33;149;177;Area_TE1_Middle_L;Temp;Lateral_Temporal
34;370;31;Parieto-Occipital_Sulcus_Area_1_L;Par;Posterior_Cingulate
34;370;39;Area_5L_L;Par;Paracentral_Lobular_and_Mid_Cingulate
34;370;40;Dorsal_Area_24d_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
34;370;73;Area_8C_L;Fr;Dorsolateral_Prefrontal
34;370;83;Area_posterior_9-46v_L;Fr;Dorsolateral_Prefrontal
34;370;120;Hippocampus_L;Temp;Medial_Temporal
34;370;139;Area_TemporoParietoOccipital_Junction_1_L;Temp;Temporo-Parieto_Occipital_Junction
34;370;150;Area_PGi_L;Par;Inferior_Parietal
34;370;152;Area_V6A_L;Occ;Dorsal_Stream_Visual
34;370;158;Area_V3CD_L;Occ;MT+_Complex_and_Neighboring_Visual_Areas
34;370;160;VentroMedial_Visual_Area_2_L;Occ;Ventral_Stream_Visual
34;370;161;Area_31pd_L;Par;Posterior_Cingulate
34;370;162;Area_31a_L;Par;Posterior_Cingulate
34;370;167;Area_Posterior_Insular_1_L;Ins;Insular_and_Frontal_Opercular
34;370;171;Area_posterior_47r_L;Fr;Inferior_Frontal
34;370;174;Lateral_Belt_Complex_L;Temp;Early_Auditory
34;370;175;Auditory_4_Complex_L;Temp;Auditory_Association
34;370;180;Area_posterior_24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
34;370;370;Thalamus: Mediodorsomedial magnocellular_L;;
34;370;378;Thalamus: Ventral Anterior_L;;
34;370;379;Thalamus: Ventral Lateral Anterior_L;;
35;46;46;Lateral_Area_7P_L;Par;Superior_Parietal
35;46;71;Area_9_Posterior_L;Fr;Dorsolateral_Prefrontal
35;46;75;Area_45_L;Fr;Inferior_Frontal
35;46;77;Area_anterior_47r_L;Fr;Inferior_Frontal
35;46;125;Auditory_5_Complex_L;Temp;Auditory_Association
35;46;143;Area_PGp_L;Occ;Inferior_Parietal
35;46;145;Area_IntraParietal_1_L;Par;Inferior_Parietal
35;46;151;Area_PGs_L;Par;Inferior_Parietal
35;46;169;Area_Frontal_Opercular_5_L;Fr;Insular_and_Frontal_Opercular
36;61;14;RetroSplenial_Complex_L;Par;Posterior_Cingulate
36;61;32;Area_23d_L;Par;Posterior_Cingulate
36;61;58;Area_33_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
36;61;61;Area_a24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
36;61;164;Area_25_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
37;186;184;Second_Visual_Area_R;Occ;Early_Visual
37;186;185;Third_Visual_Area_R;Occ;Early_Visual
37;186;186;Fourth_Visual_Area_R;Occ;Early_Visual
37;186;193;Area_V3A_R;Occ;Dorsal_Stream_Visual
37;186;198;Fusiform_Face_Complex_R;Temp;Ventral_Stream_Visual
38;216;8;Primary_Motor_Cortex_L;Fr;Somatosensory_and_Motor
38;216;9;Primary_Sensory_Cortex_L;Par;Somatosensory_and_Motor
38;216;206;Superior_Frontal_Language_Area_R;Fr;Dorsolateral_Prefrontal
38;216;216;Area_5m_R;Par;Paracentral_Lobular_and_Mid_Cingulate
38;216;217;Area_5m_ventral_R;Par;Paracentral_Lobular_and_Mid_Cingulate
38;216;218;Area_23c_R;Par;Paracentral_Lobular_and_Mid_Cingulate
38;216;221;Ventral_Area_24d_R;Fr;Paracentral_Lobular_and_Mid_Cingulate
39;278;26;Superior_Frontal_Language_Area_L;Fr;Dorsolateral_Prefrontal
39;278;254;Area_44_R;Fr;Inferior_Frontal
39;278;278;Superior_6-8_Transitional_Area_R;Fr;Dorsolateral_Prefrontal
39;278;288;Frontal_Opercular_Area_4_R;Fr;Insular_and_Frontal_Opercular
39;278;349;Area_Frontal_Opercular_5_R;Ins;Insular_and_Frontal_Opercular
40;279;222;Lateral_Area_7A_R;Par;Superior_Parietal
40;279;279;Area_43_R;Fr;Posterior_Opercular
40;279;296;Area_PFt_R;Par;Inferior_Parietal
40;279;328;Area_PF_Complex_R;Par;Inferior_Parietal
40;279;329;Area_PFm_Complex_R;Par;Inferior_Parietal
41;79;56;Ventral_Area_6_L;Fr;Premotor
41;79;67;Area_8Av_L;Fr;Dorsolateral_Prefrontal
41;79;79;Area_IFJa_L;Fr;Inferior_Frontal
41;79;133;Area_TE1_posterior_L;Temp;Lateral_Temporal
